anio,mes,conglomerado,muestra,selviv,hogar,region,llave_panel,estrato,condicion_ocupacion,ingreso_total,sexo,edad,nivel_educativo_cod,anios_educacion
2024,12,25342,1,133,1,1,202312253421013317,1.0,Desocupado,,1,40,,5
2024,12,25342,1,133,1,1,202312253421013318,1.0,Ocupado,,1,10,,5
2024,12,25342,1,133,1,1,202312253421013319,1.0,Ocupado,,1,2,,5
2024,12,25342,1,273,1,1,202312253421027311,1.0,Desocupado,,1,60,,5
2024,12,25342,1,273,1,1,202312253421027312,1.0,Desocupado,,2,55,,5
2024,12,25342,1,273,1,1,202312253421027313,1.0,Desocupado,,1,25,,5
2024,12,25342,1,273,1,1,202312253421027314,1.0,Desocupado,,1,22,10,5
2024,12,25342,1,273,1,1,202312253421027315,1.0,Desocupado,,2,19,6,5
2024,12,26704,1,53,1,1,202412267041005311,1.0,Ocupado,3500.0,1,43,9,3
2024,12,26704,1,53,1,1,202412267041005312,1.0,Desocupado,,2,32,,5
2024,12,26704,1,53,1,1,202412267041005313,1.0,Desocupado,,1,91,,5
2024,12,26704,1,53,1,1,202412267041005314,1.0,Desocupado,,2,67,,5
2024,12,26704,1,53,1,1,202412267041005315,1.0,Desocupado,,2,55,,5
2024,12,1939301,1,57,1,1,20231219393011005711,1.0,Ocupado,1300.0,2,28,6,5
2024,12,1939301,1,57,1,1,20231219393011005712,1.0,Ocupado,,2,2,,5
2024,12,21726,1,31,1,1,202312217261003111,1.0,Ocupado,5000.0,1,38,6,5
2024,12,21726,1,31,1,1,202312217261003112,1.0,Desocupado,,2,45,6,5
2024,12,21726,1,31,1,1,202312217261003113,1.0,Ocupado,1835.0,1,13,,5
2024,12,21726,1,31,1,1,202312217261003114,1.0,Ocupado,,1,3,,5
2024,12,2643603,1,78,1,1,20230926436031007811,1.0,Desocupado,,2,67,,5
2024,12,2643603,1,78,1,1,20230926436031007812,1.0,Desocupado,,2,69,11,5
2024,12,22302,1,41,1,1,202412223021004111,1.0,Ocupado,1365.0,1,64,6,5
2024,12,22302,1,41,1,1,202412223021004112,1.0,Ocupado,2000.0,2,40,11,5
2024,12,22302,1,44,1,1,202409223021004411,1.0,Ocupado,1293.0,2,71,5,1
2024,12,22302,1,44,1,1,202409223021004412,1.0,Ocupado,1835.0,1,78,3,3
2024,12,22882,1,85,1,1,202309228821008511,1.0,Ocupado,217.0,1,72,6,5
2024,12,22882,1,85,1,1,202309228821008512,1.0,Desocupado,,2,50,,5
2024,12,22882,1,85,1,1,202309228821008513,1.0,Ocupado,,2,12,,5
2024,12,22882,1,86,1,1,202309228821008611,1.0,Desocupado,,2,51,5,1
2024,12,22882,1,86,1,1,202309228821008612,1.0,Desocupado,,1,54,,5
2024,12,22882,1,86,1,1,202309228821008613,1.0,Desocupado,,1,18,,5
2024,12,22882,1,86,1,1,202309228821008614,1.0,Ocupado,1835.0,1,13,,5
2024,12,22882,1,86,1,1,202309228821008615,1.0,Ocupado,,1,8,,5
2024,12,22882,1,88,1,1,202309228821008811,1.0,Desocupado,,2,58,10,1
2024,12,22882,1,88,1,1,202309228821008817,1.0,Desocupado,,1,32,,5
2024,12,22882,1,88,1,1,202309228821008812,1.0,Desocupado,,2,37,,5
2024,12,22882,1,88,1,1,202309228821008813,1.0,Desocupado,,1,36,,5
2024,12,22882,1,88,1,1,202309228821008814,1.0,Desocupado,,1,14,5,2
2024,12,22882,1,88,1,1,202309228821008815,1.0,Ocupado,,2,9,,5
2024,12,22882,1,88,1,1,202309228821008816,1.0,Ocupado,,1,9,,5
2024,12,2297801,1,39,1,1,20231222978011003911,1.0,Ocupado,2287.0,1,54,5,2
2024,12,2297801,1,39,1,1,20231222978011003912,1.0,Ocupado,1300.0,2,46,6,5
2024,12,2297801,1,39,1,1,20231222978011003913,1.0,Desocupado,,2,25,,5
2024,12,2297801,1,39,1,1,20231222978011003914,1.0,Ocupado,,2,9,,5
2024,12,2297801,1,39,1,1,20231222978011003915,1.0,Ocupado,,1,5,,5
2024,12,28045,1,111,1,1,202309280451011111,1.0,Ocupado,640.0,2,64,8,1
2024,12,28045,1,111,1,1,202309280451011112,1.0,Desocupado,,1,66,,5
2024,12,28045,1,111,1,1,202409280451011115,1.0,Desocupado,,2,31,,5
2024,12,28045,1,111,1,1,202409280451011117,1.0,Desocupado,,1,15,,5
2024,12,28045,1,111,1,1,202309280451011115,1.0,Ocupado,,2,10,,5
2024,12,28045,1,111,1,1,202309280451011113,1.0,Desocupado,,2,68,,5
2024,12,28237,1,74,1,1,202312282371007411,1.0,Desocupado,,1,68,,5
2024,12,28237,1,74,1,1,202312282371007412,1.0,Ocupado,247.0,2,60,4,5
2024,12,28237,1,74,1,1,202312282371007413,1.0,Desocupado,,2,35,,5
2024,12,28237,1,74,1,1,202312282371007414,1.0,Desocupado,,2,38,,5
2024,12,28237,1,74,1,1,202312282371007415,1.0,Desocupado,,2,37,,5
2024,12,28237,1,74,1,1,202312282371007416,1.0,Ocupado,1835.0,1,13,,5
2024,12,2018801,1,26,1,1,20230920188011002611,1.0,Desocupado,,1,54,,5
2024,12,2018801,1,26,1,1,20230920188011002612,1.0,Desocupado,,2,54,11,6
2024,12,2439101,1,31,1,1,20230924391011003111,1.0,Desocupado,,2,49,,5
2024,12,2439101,1,31,1,1,20230924391011003112,1.0,Desocupado,,1,22,,5
2024,12,2439101,1,31,1,1,20230924391011003113,1.0,Desocupado,,2,44,,5
2024,12,2439101,1,31,1,1,20230924391011003114,1.0,Desocupado,,1,53,,5
2024,12,2439101,1,31,1,1,20230924391011003115,1.0,Desocupado,,2,53,,5
2024,12,2439101,1,31,1,1,20230924391011003116,1.0,Desocupado,,2,42,,5
2024,12,2439101,1,31,1,1,20230924391011003117,1.0,Ocupado,1025.0,1,27,6,5
2024,12,2439101,1,31,1,1,20230924391011003118,1.0,Ocupado,1300.0,2,13,,5
2024,12,2439101,1,37,1,1,20231224391011003711,1.0,Ocupado,1083.0,1,38,6,5
2024,12,2733601,1,99,1,1,20230927336011009911,1.0,Ocupado,866.0,1,74,11,5
2024,12,2733601,1,99,1,1,20230927336011009912,1.0,Desocupado,,1,43,,5
2024,12,2733601,1,99,1,1,20230927336011009913,1.0,Ocupado,,1,6,,5
2024,12,2733601,1,99,1,1,20230927336011009914,1.0,Ocupado,,2,4,,5
2024,12,2681201,1,23,1,1,20240926812011002311,1.0,Ocupado,13500.0,2,47,12,2
2024,12,2681201,1,23,1,1,20240926812011002312,1.0,Desocupado,,2,84,,5
2024,12,28346,1,12,1,1,202312283461001211,1.0,Desocupado,,1,76,,5
2024,12,28346,1,12,1,1,202312283461001212,1.0,Desocupado,,2,72,,5
2024,12,28346,1,12,1,1,202412283461001213,1.0,Ocupado,1835.0,1,18,6,5
2024,12,28346,1,9,1,1,202309283461000911,1.0,Desocupado,,1,44,,5
2024,12,28346,1,9,1,1,202309283461000912,1.0,Desocupado,,2,44,,5
2024,12,28346,1,9,1,1,202309283461000913,1.0,Ocupado,700.0,2,22,9,5
2024,12,28346,1,9,1,1,202309283461000914,1.0,Desocupado,,1,17,6,5
2024,12,28346,1,9,1,1,202309283461000915,1.0,Desocupado,,2,14,,5
2024,12,29094,1,17,1,1,202409290941001711,1.0,Ocupado,2250.0,2,54,12,2
2024,12,29094,1,17,1,1,202409290941001712,1.0,Desocupado,,1,59,,5
2024,12,29094,1,17,1,1,202409290941001713,1.0,Desocupado,,1,27,6,5
2024,12,29094,1,17,1,1,202409290941001714,1.0,Desocupado,,2,23,,5
2024,12,29094,1,17,1,1,202409290941001715,1.0,Desocupado,,1,56,,5
2024,12,18207,1,117,1,1,202412182071011711,1.0,Desocupado,,1,68,,5
2024,12,18207,1,117,1,1,202412182071011712,1.0,Ocupado,1065.0,2,65,6,5
2024,12,47140,1,87,1,1,202412471401008711,1.0,Ocupado,1700.0,1,50,6,5
2024,12,47140,1,87,1,1,202412471401008712,1.0,Ocupado,1559.0,2,47,6,5
2024,12,47140,1,87,1,1,202412471401008713,1.0,Ocupado,2228.0,1,23,10,2
2024,12,47140,1,87,1,1,202412471401008714,1.0,Desocupado,,1,18,,5
2024,12,47140,1,87,1,1,202412471401008715,1.0,Desocupado,,1,16,5,3
2024,12,47140,1,87,1,1,202412471401008716,1.0,Desocupado,,1,14,,5
2024,12,47187,1,93,1,1,202412471871009311,1.0,Ocupado,1550.0,2,54,6,5
2024,12,47187,1,93,1,1,202412471871009312,1.0,Desocupado,,2,17,6,5
2024,12,47187,1,214,1,1,202412471871021411,1.0,Desocupado,,1,43,,5
2024,12,47187,1,214,1,1,202412471871021412,1.0,Desocupado,,2,43,6,5
2024,12,47187,1,214,1,1,202412471871021413,1.0,Ocupado,,2,7,,5
2024,12,47187,1,214,1,1,202412471871021414,1.0,Ocupado,,2,1,,5
2024,12,47187,1,214,1,1,202412471871021415,1.0,Desocupado,,2,69,6,5
2024,12,29468,1,67,1,1,202412294681006711,1.0,Ocupado,4000.0,1,64,10,2
2024,12,29468,1,67,1,1,202412294681006712,1.0,Desocupado,,2,62,,5
2024,12,29468,1,67,1,1,202412294681006713,1.0,Desocupado,,2,23,,5
2024,12,2270602,1,50,1,1,20241222706021005011,1.0,Desocupado,,1,48,,5
2024,12,2270602,1,50,1,1,20241222706021005012,1.0,Desocupado,,2,49,6,5
2024,12,2270602,1,50,1,1,20241222706021005013,1.0,Ocupado,2200.0,2,27,11,5
2024,12,2270602,1,51,1,1,20241222706021005111,1.0,Ocupado,8000.0,1,60,11,5
2024,12,2270602,1,51,1,1,20241222706021005112,1.0,Desocupado,,2,61,9,3
2024,12,2270602,1,51,1,1,20241222706021005113,1.0,Desocupado,,2,30,,5
2024,12,2270602,1,51,1,1,20241222706021005114,1.0,Desocupado,,1,24,11,5
2024,12,22778,1,50,1,1,202412227781005011,1.0,Desocupado,,1,49,,5
2024,12,22778,1,50,1,1,202412227781005012,1.0,Ocupado,1025.0,1,25,11,6
2024,12,28099,1,92,1,1,202412280991009211,1.0,Desocupado,,1,81,5,3
2024,12,28099,1,92,1,1,202412280991009212,1.0,Ocupado,900.0,2,51,11,5
2024,12,28099,1,92,1,1,202412280991009213,1.0,Desocupado,,2,54,3,1
2024,12,28099,1,92,1,1,202412280991009214,1.0,Desocupado,,1,48,,5
2024,12,28099,1,92,1,1,202412280991009215,1.0,Desocupado,,1,43,,5
2024,12,28099,1,92,1,1,202412280991009216,1.0,Desocupado,,1,25,,5
2024,12,25491,1,28,1,1,202412254911002811,1.0,Ocupado,1190.0,1,66,11,5
2024,12,25491,1,28,1,1,202412254911002812,1.0,Desocupado,,2,60,,5
2024,12,25491,1,89,1,1,202412254911008911,1.0,Ocupado,5000.0,1,42,11,5
2024,12,25491,1,89,1,1,202412254911008912,1.0,Desocupado,,2,37,,5
2024,12,25491,1,89,1,1,202412254911008913,1.0,Desocupado,,1,65,,5
2024,12,25491,1,89,1,1,202412254911008914,1.0,Desocupado,,2,57,,5
2024,12,25491,1,89,1,1,202412254911008915,1.0,Desocupado,,1,55,,5
2024,12,25491,1,89,1,1,202412254911008916,1.0,Desocupado,,2,40,,5
2024,12,25491,1,89,1,1,202412254911008917,1.0,Desocupado,,1,32,,5
2024,12,25491,1,89,1,1,202412254911008918,1.0,Desocupado,,1,26,,5
2024,12,25491,1,89,1,1,202412254911008919,1.0,Desocupado,,1,38,,5
2024,12,46782,1,16,1,1,202412467821001611,1.0,Ocupado,1949.0,1,41,6,5
2024,12,46782,1,16,1,1,202412467821001612,1.0,Desocupado,,2,40,,5
2024,12,27156,1,107,1,1,202412271561010711,1.0,Ocupado,623.0,2,66,4,5
2024,12,27156,1,107,1,1,202412271561010712,1.0,Desocupado,,1,42,,5
2024,12,27156,1,107,1,1,202412271561010713,1.0,Desocupado,,1,28,,5
2024,12,27156,1,107,1,1,202412271561010714,1.0,Desocupado,,2,26,,5
2024,12,27156,1,107,1,1,202412271561010715,1.0,Ocupado,,1,12,,5
2024,12,27156,1,107,1,1,202412271561010716,1.0,Ocupado,,1,10,,5
2024,12,2841701,1,92,1,1,20241228417011009211,1.0,Ocupado,3464.0,1,50,6,5
2024,12,2841701,1,92,1,1,20241228417011009212,1.0,Desocupado,,2,46,5,3
2024,12,2841701,1,92,1,1,20241228417011009213,1.0,Desocupado,,2,28,,5
2024,12,2841701,1,92,1,1,20241228417011009214,1.0,Desocupado,,1,26,,5
2024,12,2841701,1,92,1,1,20241228417011009215,1.0,Ocupado,,1,,,5
2024,12,18173,1,121,1,1,202312181731012111,1.0,Desocupado,,2,52,,5
2024,12,18173,1,121,1,1,202312181731012112,1.0,Desocupado,,1,55,,5
2024,12,18173,1,121,1,1,202312181731012113,1.0,Desocupado,,1,22,,5
2024,12,18173,1,121,1,1,202312181731012114,1.0,Ocupado,1470.0,2,52,6,5
2024,12,1818902,1,26,1,1,20240918189021002612,1.0,Ocupado,1835.0,1,66,5,4
2024,12,1818902,1,26,1,1,20240918189021002613,1.0,Ocupado,923.0,2,56,11,5
2024,12,1818902,1,26,1,1,20240918189021002611,1.0,Desocupado,,1,23,,5
2024,12,1818902,1,26,1,1,20240918189021002614,1.0,Desocupado,,1,24,,5
2024,12,17849,1,65,1,1,202309178491006511,1.0,Desocupado,,2,55,,5
2024,12,17849,1,65,1,1,202309178491006513,1.0,Ocupado,1148.0,2,27,11,5
2024,12,17849,1,65,1,1,202309178491006514,1.0,Desocupado,,2,22,,5
2024,12,17849,1,65,1,1,202309178491006515,1.0,Desocupado,,2,71,,5
2024,12,17901,1,124,1,1,202412179011012411,1.0,Ocupado,1835.0,1,63,,5
2024,12,17901,1,124,1,1,202412179011012412,1.0,Desocupado,,2,57,,5
2024,12,17901,1,124,1,1,202412179011012413,1.0,Desocupado,,1,36,,5
2024,12,17901,1,124,1,1,202412179011012414,1.0,Ocupado,1039.0,2,37,6,5
2024,12,17901,1,124,1,1,202412179011012415,1.0,Desocupado,,1,18,,5
2024,12,17901,1,124,1,1,202412179011012416,1.0,Ocupado,,1,12,,5
2024,12,17901,1,124,1,1,202412179011012417,1.0,Ocupado,,1,3,,5
2024,12,17901,1,124,1,1,202412179011012418,1.0,Ocupado,,2,1,,5
2024,12,17901,1,126,1,1,202412179011012611,1.0,Ocupado,2150.0,2,46,6,5
2024,12,17901,1,126,1,1,202412179011012612,1.0,Desocupado,,2,15,5,4
2024,12,17901,1,126,1,1,202412179011012613,1.0,Desocupado,,2,15,5,4
2024,12,17914,1,19,1,1,202309179141001911,1.0,Desocupado,,2,61,6,5
2024,12,17914,1,19,1,1,202309179141001912,1.0,Desocupado,,1,72,,5
2024,12,17914,1,19,1,1,202409179141001913,1.0,Desocupado,,1,36,,5
2024,12,17914,1,19,1,1,202409179141001914,1.0,Desocupado,,1,34,,5
2024,12,17914,1,19,1,1,202409179141001915,1.0,Desocupado,,2,38,,5
2024,12,17914,1,19,1,1,202409179141001916,1.0,Ocupado,,2,12,,5
2024,12,1850601,1,4,1,1,20230918506011000411,1.0,Desocupado,,2,72,6,5
2024,12,1850601,1,4,1,1,20230918506011000412,1.0,Desocupado,,1,41,6,5
2024,12,17751,1,88,1,1,202312177511008811,1.0,Ocupado,1365.0,2,71,4,5
2024,12,17751,1,88,1,1,202312177511008812,1.0,Desocupado,,2,51,,5
2024,12,17751,1,88,1,1,202312177511008814,1.0,Ocupado,1083.0,2,21,8,1
2024,12,17751,1,88,1,1,202312177511008813,1.0,Ocupado,2500.0,1,24,9,3
2024,12,17751,1,88,1,1,202403177511008815,1.0,Desocupado,,2,22,6,5
2024,12,17751,1,88,1,1,202412177511008816,1.0,Ocupado,,2,,,5
2024,12,46770,1,26,1,1,202312467701002611,1.0,Desocupado,,1,60,6,5
2024,12,2498802,1,60,1,1,20231224988021006011,1.0,Ocupado,1735.0,1,79,7,5
2024,12,46864,1,58,1,1,202312468641005811,1.0,Desocupado,,1,60,,5
2024,12,46864,1,58,1,1,202312468641005812,1.0,Desocupado,,2,45,,5
2024,12,46864,1,58,1,1,202312468641005813,1.0,Ocupado,1300.0,2,13,,5
2024,12,46864,1,58,1,1,202403468641005814,1.0,Desocupado,,2,28,10,3
2024,12,46864,1,58,1,1,202403468641005815,1.0,Ocupado,,1,7,,5
2024,12,2364002,1,104,1,1,20240923640021010411,1.0,Ocupado,2500.0,1,49,11,5
2024,12,2364002,1,104,1,1,20240923640021010412,1.0,Ocupado,366.0,2,55,6,5
2024,12,2364002,1,104,1,1,20240923640021010414,1.0,Desocupado,,1,25,,5
2024,12,2364002,1,104,1,1,20240923640021010413,1.0,Desocupado,,2,18,6,5
2024,12,2400702,1,39,1,1,20230924007021003911,1.0,Desocupado,,1,50,,5
2024,12,2400702,1,39,1,1,20230924007021003912,1.0,Desocupado,,2,52,10,2
2024,12,2400702,1,39,1,1,20230924007021003914,1.0,Desocupado,,1,31,9,3
2024,12,2400702,1,39,1,1,20230924007021003913,1.0,Desocupado,,1,18,,5
2024,12,2400702,1,43,1,1,20230924007021004311,1.0,Desocupado,,1,60,,5
2024,12,2400702,1,43,1,1,20230924007021004312,1.0,Desocupado,,2,52,,5
2024,12,2400702,1,43,1,1,20230924007021004313,1.0,Ocupado,2046.0,2,30,10,4
2024,12,49564,1,131,1,1,202409495641013111,1.0,Desocupado,,2,57,,5
2024,12,49564,1,131,1,1,202409495641013112,1.0,Ocupado,1835.0,1,31,,5
2024,12,49564,1,131,1,1,202409495641013113,1.0,Desocupado,,2,28,,5
2024,12,49564,1,131,1,1,202409495641013114,1.0,Desocupado,,1,19,6,5
2024,12,49564,1,131,1,1,202409495641013115,1.0,Ocupado,1300.0,2,22,,5
2024,12,49564,1,131,1,1,202409495641013116,1.0,Ocupado,,1,1,,5
2024,12,49564,1,131,1,1,202409495641013117,1.0,Ocupado,1300.0,2,77,3,2
2024,12,49564,1,145,1,1,202409495641014511,1.0,Desocupado,,1,32,,5
2024,12,49564,1,145,1,1,202409495641014512,1.0,Ocupado,1300.0,2,30,5,2
2024,12,49564,1,145,1,1,202409495641014513,1.0,Ocupado,,2,12,,5
2024,12,49564,1,145,1,1,202409495641014514,1.0,Ocupado,,1,9,,5
2024,12,49564,1,145,1,1,202409495641014515,1.0,Ocupado,,1,4,,5
2024,12,49564,1,145,1,1,202409495641014516,1.0,Ocupado,,2,3,,5
2024,12,27526,1,110,1,1,202409275261011011,1.0,Desocupado,,1,57,,5
2024,12,27526,1,110,1,1,202409275261011012,1.0,Desocupado,,2,59,,5
2024,12,27526,1,110,1,1,202409275261011013,1.0,Ocupado,1875.0,1,31,11,5
2024,12,27526,1,110,1,1,202412275261011014,1.0,Ocupado,2000.0,2,32,11,5
2024,12,27526,1,110,1,1,202412275261011015,1.0,Ocupado,1835.0,1,32,,5
2024,12,27526,1,110,1,1,202412275261011016,1.0,Ocupado,,1,,,5
2024,12,27526,1,111,1,1,202409275261011111,1.0,Ocupado,10000.0,1,49,12,2
2024,12,27526,1,111,1,1,202409275261011112,1.0,Desocupado,,2,45,9,3
2024,12,27526,1,111,1,1,202409275261011113,1.0,Desocupado,,2,21,,5
2024,12,27526,1,111,1,1,202409275261011114,1.0,Desocupado,,2,16,,5
2024,12,27526,1,111,1,1,202409275261011115,1.0,Ocupado,,1,12,,5
2024,12,27526,1,111,1,1,202409275261011116,1.0,Ocupado,,1,3,,5
2024,12,27526,1,112,1,1,202409275261011211,1.0,Desocupado,,1,57,,5
2024,12,27526,1,112,1,1,202409275261011212,1.0,Desocupado,,2,57,,5
2024,12,27526,1,112,1,1,202409275261011213,1.0,Desocupado,,1,28,,5
2024,12,27526,1,112,1,1,202409275261011214,1.0,Desocupado,,2,18,6,5
2024,12,27526,1,112,1,1,202409275261011215,1.0,Desocupado,,1,18,,5
2024,12,27795,1,40,1,1,202309277951004011,1.0,Ocupado,1680.0,1,63,6,5
2024,12,27795,1,40,1,1,202309277951004012,1.0,Desocupado,,2,59,3,3
2024,12,27795,1,40,1,1,202309277951004013,1.0,Desocupado,,1,23,10,2
2024,12,27795,1,45,1,1,202309277951004511,1.0,Ocupado,1800.0,2,71,6,5
2024,12,27795,1,45,1,1,202309277951004514,1.0,Desocupado,,1,49,,5
2024,12,27795,1,45,1,1,202309277951004513,1.0,Desocupado,,1,47,,5
2024,12,27795,1,45,1,1,202309277951004512,1.0,Desocupado,,1,51,,5
2024,12,27795,1,45,2,1,202309277951004521,1.0,Ocupado,909.0,2,31,6,5
2024,12,27795,1,45,2,1,202309277951004522,1.0,Ocupado,,1,11,,5
2024,12,27795,1,45,3,1,202309277951004531,1.0,Ocupado,2280.0,2,40,6,5
2024,12,27795,1,45,3,1,202309277951004532,1.0,Desocupado,,2,20,8,1
2024,12,27795,1,45,3,1,202309277951004533,1.0,Ocupado,,2,3,,5
2024,12,27795,1,45,3,1,202312277951004534,1.0,Ocupado,,1,1,,5
2024,12,20957,1,33,1,1,202409209571003311,1.0,Desocupado,,2,56,6,5
2024,12,20957,1,33,1,1,202409209571003312,1.0,Desocupado,,2,18,3,5
2024,12,20957,1,33,1,1,202409209571003313,1.0,Ocupado,347.0,2,52,6,5
2024,12,20957,1,37,1,1,202409209571003711,1.0,Desocupado,,2,61,6,5
2024,12,20957,1,37,1,1,202409209571003712,1.0,Desocupado,,2,35,,5
2024,12,20957,1,37,1,1,202409209571003713,1.0,Desocupado,,1,38,,5
2024,12,20957,1,37,1,1,202409209571003714,1.0,Ocupado,,2,7,,5
2024,12,20957,1,37,1,1,202409209571003715,1.0,Ocupado,,1,2,,5
2024,12,25664,1,149,1,1,202309256641014911,1.0,Ocupado,6000.0,2,48,11,7
2024,12,25664,1,149,1,1,202309256641014912,1.0,Ocupado,6000.0,1,39,11,7
2024,12,25664,1,152,1,1,202409256641015211,1.0,Ocupado,1897.0,2,67,6,5
2024,12,25664,1,152,1,1,202409256641015212,1.0,Desocupado,,1,66,,5
2024,12,25806,1,39,1,1,202412258061003911,1.0,Ocupado,1800.0,2,56,6,5
2024,12,25806,1,39,1,1,202412258061003912,1.0,Desocupado,,1,59,,5
2024,12,20644,1,101,1,1,202312206441010111,1.0,Ocupado,2000.0,1,49,9,3
2024,12,20644,1,101,1,1,202312206441010112,1.0,Desocupado,,2,44,,5
2024,12,20644,1,101,1,1,202312206441010113,1.0,Desocupado,,2,14,5,1
2024,12,20644,1,101,1,1,202312206441010114,1.0,Ocupado,,2,12,,5
2024,12,20644,1,99,1,1,202312206441009911,1.0,Desocupado,,1,86,6,5
2024,12,2329802,1,51,1,1,20231223298021005111,1.0,Ocupado,850.0,2,57,6,5
2024,12,2329802,1,51,1,1,20231223298021005112,1.0,Ocupado,1500.0,2,36,6,5
2024,12,2329802,1,51,1,1,20241223298021005113,1.0,Ocupado,,1,,,5
2024,12,19259,1,143,1,1,202412192591014311,1.0,Ocupado,1450.0,2,48,9,3
2024,12,19259,1,146,1,1,202312192591014611,1.0,Ocupado,400.0,2,58,5,1
2024,12,19259,1,146,1,1,202403192591014618,1.0,Desocupado,,1,50,,5
2024,12,19259,1,146,1,1,202312192591014612,1.0,Desocupado,,2,33,,5
2024,12,19259,1,146,1,1,202403192591014617,1.0,Desocupado,,1,39,,5
2024,12,19259,1,146,1,1,202312192591014613,1.0,Desocupado,,2,16,,5
2024,12,19259,1,146,1,1,202312192591014614,1.0,Ocupado,,2,12,,5
2024,12,19259,1,146,1,1,202312192591014615,1.0,Ocupado,,1,11,,5
2024,12,19259,1,146,1,1,202312192591014616,1.0,Ocupado,,2,3,,5
2024,12,48046,1,41,1,1,202309480461004111,1.0,Desocupado,,1,61,,5
2024,12,48046,1,41,1,1,202309480461004112,1.0,Desocupado,,2,21,10,3
2024,12,48046,1,41,1,1,202409480461004113,1.0,Desocupado,,2,56,,5
2024,12,26444,1,63,1,1,202412264441006311,1.0,Desocupado,,1,55,,5
2024,12,26444,1,63,1,1,202412264441006312,1.0,Desocupado,,2,44,,5
2024,12,26444,1,63,1,1,202412264441006313,1.0,Desocupado,,2,16,5,4
2024,12,26444,1,63,1,1,202412264441006314,1.0,Ocupado,1835.0,1,13,,5
2024,12,26444,1,63,1,1,202412264441006315,1.0,Ocupado,,1,8,,5
2024,12,26444,1,63,1,1,202412264441006316,1.0,Desocupado,,2,70,11,5
2024,12,21908,1,72,1,1,202309219081007211,1.0,Ocupado,1835.0,1,58,,5
2024,12,21908,1,72,1,1,202309219081007212,1.0,Desocupado,,2,56,5,2
2024,12,21908,1,72,1,1,202309219081007214,1.0,Desocupado,,2,27,,5
2024,12,21908,1,72,1,1,202309219081007215,1.0,Desocupado,,2,27,,5
2024,12,21908,1,72,1,1,202309219081007216,1.0,Desocupado,,2,18,,5
2024,12,21908,1,74,1,1,202309219081007416,1.0,Desocupado,,1,48,,5
2024,12,21908,1,74,1,1,202309219081007412,1.0,Desocupado,,2,49,6,5
2024,12,21908,1,74,1,1,202309219081007413,1.0,Desocupado,,1,25,,5
2024,12,21908,1,74,1,1,202309219081007414,1.0,Ocupado,1300.0,2,20,,5
2024,12,21908,1,74,1,1,202309219081007415,1.0,Desocupado,,1,15,,5
2024,12,21908,1,74,1,1,202309219081007417,1.0,Ocupado,,1,10,,5
2024,12,21908,1,74,1,1,202309219081007411,1.0,Ocupado,242.0,1,75,5,1
2024,12,22372,1,16,1,1,202312223721001611,1.0,Ocupado,2600.0,2,57,11,5
2024,12,22372,1,16,1,1,202312223721001612,1.0,Desocupado,,2,67,,5
2024,12,22899,1,16,1,1,202312228991001611,1.0,Ocupado,2100.0,1,68,11,5
2024,12,22899,1,16,1,1,202312228991001612,1.0,Ocupado,2500.0,2,65,11,5
2024,12,22899,1,16,1,1,202312228991001616,1.0,Desocupado,,1,39,,5
2024,12,22899,1,16,1,1,202312228991001615,1.0,Desocupado,,2,33,10,3
2024,12,22899,1,16,1,1,202312228991001617,1.0,Ocupado,,1,8,,5
2024,12,22899,1,16,1,1,202312228991001618,1.0,Ocupado,,1,5,,5
2024,12,22899,1,16,1,1,202312228991001619,1.0,Ocupado,,1,1,,5
2024,12,22899,1,16,1,1,202312228991001613,1.0,Desocupado,,2,91,6,5
2024,12,22899,1,16,1,1,202312228991001614,1.0,Desocupado,,2,61,11,5
2024,12,2299202,1,65,1,1,20230922992021006511,1.0,Ocupado,1008.0,1,47,4,5
2024,12,2299202,1,65,1,1,20230922992021006512,1.0,Ocupado,1212.0,2,42,3,5
2024,12,2299202,1,65,1,1,20230922992021006513,1.0,Desocupado,,2,21,10,4
2024,12,2299202,1,65,1,1,20230922992021006514,1.0,Ocupado,152.0,2,24,10,4
2024,12,2299202,1,65,1,1,20230922992021006515,1.0,Ocupado,,2,1,,5
2024,12,28057,1,44,1,1,202409280571004411,1.0,Desocupado,,2,51,9,3
2024,12,28057,1,44,2,1,202409280571004421,1.0,Ocupado,1780.0,2,46,11,5
2024,12,28057,1,44,2,1,202409280571004422,1.0,Ocupado,303.0,2,16,5,3
2024,12,28057,1,44,2,1,202409280571004423,1.0,Ocupado,,1,8,,5
2024,12,28057,1,46,1,1,202409280571004611,1.0,Desocupado,,2,76,5,4
2024,12,28141,1,59,1,1,202312281411005911,1.0,Desocupado,,1,65,,5
2024,12,28141,1,59,1,1,202312281411005912,1.0,Desocupado,,2,61,6,5
2024,12,28141,1,59,1,1,202312281411005913,1.0,Desocupado,,1,40,8,1
2024,12,28141,1,59,1,1,202312281411005914,1.0,Ocupado,1000.0,1,39,9,3
2024,12,1952802,1,110,1,1,20240919528021011011,1.0,Ocupado,580.0,1,60,5,1
2024,12,1952802,1,110,1,1,20240919528021011012,1.0,Desocupado,,2,61,6,5
2024,12,1952802,1,110,1,1,20240919528021011013,1.0,Desocupado,,2,28,,5
2024,12,1952802,1,110,1,1,20240919528021011014,1.0,Desocupado,,1,21,,5
2024,12,1952802,1,111,1,1,20240919528021011111,1.0,Desocupado,,2,53,9,3
